global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
634.1659383527004	n/a	402166.437366761	n/a	739.7942676250751	n/a	547295.5584109213	n/a	628.7881828713532	n/a	n/a	395374.5789186584	631.8179719272954	623.2836556311098	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.9841905896100798e-09	n/a	3.937012295897196e-18	n/a	6.9495309560352325e-06	n/a	4.8295980508891966e-11	n/a	-0.0525618253920328	n/a	n/a	0.0027627454885425	9.99999908519951e-06	n/a	n/a	9.999998170399103e-11	1.8895995879120172e-13	n/a	n/a	3.570586602637264e-26	-1.8141235736524442e-13	n/a	n/a	3.291044340481513e-26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
644.9878699147557	10.821931562055283	416009.3523371738	117.11420273380833	753.8594557542067	14.06518812913157	568304.0790300287	197.82951710786364	638.3812842991041	9.593101427750868	92.02759500311572	407530.6641433736	642.4261680177096	639.697803582964	2.409964	47.669292	0.2331900468775067	0.1289984635225319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0059112166206602	0.0059112186048507	3.494248193636939e-05	3.4942505394334115e-05	-0.0885578410861853	-0.0885647906171413	0.007842491217846	0.007843722137058	0.0344498676819355	0.0870116930739683	0.0075710347315984	0.0011867933833028	0.0009439997287514	0.0009339997296662	8.723554950165357e-07	8.911354878827168e-07	9.999995466802858e-05	9.999995447906862e-05	9.999990895815797e-09	9.999990933607772e-09	-4.72076670696652e-08	-4.7207485657307844e-08	2.228546702084925e-15	2.2285638301603523e-15	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
642.1265767080552	-2.861293206700566	412326.5405148058	8.186998814710806	742.7495990459736	-11.10985670823311	551676.9668829545	123.42891607747224	636.03281730615	-2.3484669929540587	5.515297216994679	404537.74469039845	639.2218881993756	641.3924745813347	1.232131	24.371666	0.1244114073731117	0.0713905568592275	-0.0623460287	0.0848611805	-0.0157061864	0.0085671837	0.0056056907	-0.0019349817	0.092905211	0.0783796199	0.0618235829	-0.0289989723	-0.0394136108	-0.0893112172	0.0552432211	-0.021300935	0.0450307233	-0.1127626252	0.0283734727	-0.0437313943	0.0972853518	-0.0156820642	0.0017119321	-0.050854108	0.0111913757	-0.0487653842	0.0413656512	0.0853515337	-0.0599055168	0.0728592873	-0.0845000409	-0.0543400221	0.0123356485	-0.071890307	-0.0891472859	0.0445693571	-0.0169610896	0.0513058641	-0.0392168768	0.0373332611	-0.0051282526	0.0251533176	-0.0506297107	0.0346270497	-0.0667547996	-0.0464950108	0.010348453	-0.0475298966	0.0355460327	-0.1164748646	0.024444256	0.0774465835	-0.0404326206	0.004181086	-0.0029522114	0.0857893742	-0.0287952679	0.0349364477	-0.0168153911	0.0415164778	-0.0279418929	0.0332882848	-0.0135928359	0.069126705	0.0145385002	-0.0574232333	-0.0210659976	0.0159536522	-0.0478263038	0.1109923635	-0.0577526099	0.0340983637	0.0898008497	0.0897954458	0.0897864394	0.0897738311	0.0897576213	0.0	0.0	0.0158689819776185	0.0099577653569583	0.0002518245890059	9.915709090423886e-05	-0.0613104078058199	0.0272474332803653	0.0037589661053159	0.0007424226203679	0.069253732024471	0.0348038643425354	0.0012113089731736	0.0047960793993172	-3.999996706872052e-06	-0.0009479997254582	8.987034794689591e-07	1.5999973654987258e-11	-3.730349362740527e-14	-9.999995470533209e-05	9.999990941068466e-09	1.3915506368098655e-27	3.4377579247375264e-14	4.7207701447244456e-08	2.2285670759321657e-15	1.1818179549095663e-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641.0932816947874	-1.0332950132677752	411000.595834192	1.0676985844440516	745.2304461552546	2.480847109281058	555368.4178767599	6.154602379628181	634.9234152899849	-1.109402016165177	1.2307728334713597	403127.74328349857	638.5009341487455	635.3461725633586	0.926576	18.327749	0.0895409149826071	0.0453663250760036	-0.0747609317	-0.0162470175	-0.0817989281	0.0614141562	0.0068144938	-0.0638947	0.0049613957	0.1087780819	-0.0820846232	-0.0552176148	-0.0230945686	-0.0720744173	0.0499059991	-0.0692003913	0.0305118025	-0.0632932744	0.0131801014	-0.0827322275	0.0886561348	-0.0598619915	0.0373805347	0.0076652116	0.0379662708	-0.0200269438	0.0345436079	0.068902	-0.0091416424	0.0791594819	-0.0717133681	-0.045747147	0.0640660197	-0.0564685707	-0.036344698	0.0397170028	-0.0349961957	0.0662548432	-0.1153463086	0.0270097514	-0.0214637701	0.0116237759	-0.0089390812	0.0187422431	-0.015531764	-0.0193934401	0.0867056665	-0.0145491102	0.0331239042	-0.1141406839	0.0339449166	0.0956853193	-0.0338670191	0.0242859092	0.0717753775	-0.0043298763	0.0558212369	-0.0082773007	0.0437997705	0.0075193644	-0.0174084457	0.0594777266	0.0403764428	0.0219109809	0.0012213224	-0.0734200941	-0.0701016273	-0.0511507382	0.0074920871	0.1246018072	0.0158781841	0.0907775853	0.0897864394	0.0897378106	0.089656782	0.089543383	0.0893976544	0.0	0.0	6.179828994845593e-05	-0.01580718368767	3.8190286405534305e-09	0.0002498670561357	-0.0255799292263247	0.0357304785794952	0.0006543327792237	0.0012766670995197	0.0765050686375161	0.0072513366130451	5.258188267568855e-05	0.005853025527231	0.000433000032353	0.0004370000290598	1.9096902539832905e-07	1.8748902801769906e-07	-0.0001780001172571	-0.0001780001172197	3.1684041730261294e-08	3.1684041743541354e-08	3.817580264569068e-08	3.817576826811144e-08	1.457389282860544e-15	1.4573919076427237e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641.0269993451127	-0.0662823496746796	410915.6138893991	0.0043933498783965	743.0061859130859	-2.224260242168725	552058.1923051112	4.947333624892476	636.2110751976713	1.287659907686475	1.6580680378631412	404764.532204177	639.4210928114575	620.2798107918062	1.066788	21.101154	0.0582025250444674	0.0353293665149928	-0.0874432826	0.0262157752	0.0659121914	0.0627661522	-0.0012755598	-0.0271746082	0.0853034125	0.0981006682	0.0233270989	-0.0781107003	-0.0008630968	-0.0789311323	-0.0354634674	-0.0138209497	0.0212171508	-0.0433842504	0.0751038331	-0.0169926412	0.0151220712	0.0053026258	-0.006243089	0.0332667782	-0.0909666233	0.0074217467	0.0358508099	-0.0539108416	-0.0085284168	-0.0290838384	-0.0771134628	0.0293346439	0.0226237911	-0.0347074287	-0.0450094535	0.0435302368	0.0326220386	0.0485546534	0.0051058964	0.0390957085	0.0249920315	-0.0322986018	-0.0005783604	-0.1504007093	0.0562193173	-0.0294798337	-0.0184921356	0.0895552362	0.0382805749	-0.1238930556	0.0152264926	0.0135779243	-0.0073396022	-0.0032038071	0.0726513674	0.1104525166	0.0342921981	-0.0403188329	0.0582473261	0.0632944215	0.0514090277	-0.0102121789	-0.1226652651	-0.0470919974	-0.0346928579	-0.0598613688	-0.0540728277	0.0031112956	-0.0486698708	0.0110975475	0.0945543136	-0.0321535259	0.0897576213	0.0896225773	0.0893976544	0.0890830783	0.0886791643	0.0	0.0	0.0084925299260163	0.0084307316360678	7.212306454428244e-05	7.10772359193952e-05	-0.0296931063498391	-0.0041131771235143	0.0008816805647028	1.6918226049402188e-05	0.0835117641126501	0.0070066954751339	4.90937814812632e-05	0.0069742147452069	-0.0001620000992934	-0.0005950001316464	3.540251566592333e-07	2.6244032171071466e-08	-5.227596133750012e-12	0.0001780001120295	3.168403988251592e-08	2.732776133759808e-23	3.283525862774091e-12	-3.8172519119827914e-08	1.4571412159536273e-15	1.0781542091506341e-23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641.5186503393892	0.4916509942764833	411546.1787332715	0.2417207001730546	743.3569162808932	0.350730367807273	552579.5049826389	0.123011790902225	635.5903004448195	-0.6207747528518439	0.3853612937782679	403975.0300195359	638.6430153393723	637.5468566578287	1.117656	22.107328	0.0510136397433202	0.0304076631354916	-0.0632938919	0.0035053419	-0.0995184577	0.0404766763	-0.0041818481	-0.0117139392	0.0260869101	0.0393729378	-0.1020785757	-0.0151430973	-0.0670409409	-0.0699727225	0.0331257275	-0.0006967395	0.0193390409	-0.0856216686	0.0122210529	-0.0970529531	0.0480587566	-0.0848357666	0.0118645759	-0.0211165867	0.0404569924	-0.0573686278	-0.02063797	0.079655662	0.0100454494	-0.0313058926	-0.0685721251	-0.0334714407	0.0060445911	-0.0307600126	-0.07596426	-0.0044159593	0.0049238503	0.069002362	-0.1192273882	0.0246326968	-0.0008488435	0.001726977	-0.0247445831	0.0727619339	0.0270308045	-0.0550655011	-0.0137313407	-0.027211692	0.0212134966	-0.1225725856	0.0463620755	0.0702096411	-0.0165643951	0.0445138009	0.0281656075	-0.0018373105	0.0244713701	-0.0340841111	0.015666993	-0.0461289351	-0.0202667378	0.0122278554	0.0064030099	0.0485670676	-0.0154727364	-0.1345286734	0.0272853701	0.0386867322	-0.0024324656	0.1432127902	0.0659564575	0.0502685219	0.0897143998	0.0894498198	0.0890094308	0.0883940986	0.0876050324	0.0	0.0	0.0146555118647881	0.0061629819387717	0.0002147840280189	3.798234637762741e-05	-0.0204510927394352	0.0092420136104038	0.0004182471942369	8.541481557489089e-05	0.0704531303267828	-0.0130586337858673	0.0001705279163533	0.0049636435728426	0.0002890000761209	0.0004510001754142	2.0340115822372933e-07	8.3521043997886e-08	-1.54145585185006e-11	-1.0186962384750586e-11	1.0377420262832337e-22	2.3760861432027936e-22	2.584780818743783e-11	2.2564282324663735e-11	5.091468368271325e-22	6.681091880945782e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
642.4971832942465	0.9785329548573144	412802.63054104056	0.9575267437417871	748.2594585712139	4.902542290320753	559892.2173412862	24.03492090838345	635.1113197584659	-0.4789806863535659	0.2294224978997331	403366.38848534034	638.3304501046864	629.0255853293885	1.13856	22.520811	0.037853165369146	0.020770833235835	-0.0144873651	-0.0186324132	0.1303668622	0.0871787467	0.0415847608	0.0009423387	0.0458282672	0.1008361497	-0.0662655382	-0.0382766568	-0.0235571785	-0.072749202	0.0326557082	-0.0524701436	0.0081030245	-0.0684601944	0.0118058258	-0.0322282399	0.0602632979	0.0399855152	-0.0289087628	0.000618839	0.0112443983	0.0447937216	-0.0448343303	-0.0040229537	-0.0264662797	-0.0439450815	-0.0734354848	-0.0370916843	0.0593525405	-0.0329978343	-0.0596248176	0.0265969677	-0.0444890824	0.0406921521	0.0031528155	0.0467541318	0.0202114658	0.0025038137	0.0674988547	-0.0262432377	0.002798034	0.0224829987	-0.0387882926	-0.0217284778	0.0612993396	-0.0995310541	0.0351487124	0.0311716646	0.005116815	-0.0539121364	0.1173413257	0.050653331	0.0173002402	-0.0957046495	0.0200053019	0.0870485469	0.0527346426	-0.0369634536	-0.0659698049	-0.0095310805	0.0295192573	-0.1000108219	0.0091938681	0.0100327074	-0.0284595704	0.0689705597	0.0095981832	0.000407824	0.089656782	0.0892196489	0.0884926719	0.0874782125	0.0861795664	0.0	0.0	0.0102383095419611	-0.004417202322827	0.000104822982277	1.951167636078824e-05	-0.0360879199124895	-0.0156368271730542	0.0013023379636102	0.0002445103640399	0.0573540008350832	-0.0130991294916995	0.0001715871934403	0.0032894814117907	0.0001950000007473	-9.400007537359996e-05	8.836014170242477e-09	3.8025000291447e-08	-1.2185807918285718e-11	3.2287506002148807e-12	1.0424830438387951e-23	1.484939146213549e-22	-2.318114508670626e-11	-4.902895327414409e-11	2.403838259158205e-21	5.373654875309258e-22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.0588920311474	0.5617087369008686	413524.73862032685	0.3155167051107693	743.2722217266377	-4.987236844576273	552453.5955904521	24.8725313438991	636.1142864135153	1.002966655049363	1.005942111140908	404641.3853793758	639.3233109641378	651.4618650709821	1.261609	24.954742	0.0437477342098431	0.0272450964146084	-0.0342252902	0.0814981846	-0.0905835361	-0.0031369003	0.0131660977	-0.0402257708	0.0687769534	0.0123149901	-0.0087206803	0.0214043575	-0.1195749567	-0.0804494956	0.0577977315	-0.0039445092	-0.0008193107	-0.0934100451	0.0329686159	-0.0751280419	0.0304763127	-0.0434185016	-0.0102617269	0.0230946196	0.1214243235	0.0616231515	0.0151783735	0.0496905319	-0.055136625	0.0020319272	-0.0791160299	-0.0556820561	0.0140011104	-0.0183595478	-0.0822880221	0.0153886861	0.0360993106	0.0566915121	-0.0748595848	0.0379320758	0.022429686	0.0162938256	0.0613477296	0.0522865255	-0.0744151977	-0.0714096009	-0.0065257702	-0.0706236149	0.022202051	-0.1052577235	0.0370551824	0.0567659142	-0.0029127068	-0.0018766732	-0.012789365	-0.0135197863	0.0055745988	-0.0473298409	-0.0249974633	0.0543575795	-0.054985778	0.0299881458	-0.0542309258	0.0881220319	0.0531447172	-0.0267321894	0.0085443629	-0.0040174148	0.0032156041	0.0905929476	0.0613495294	0.0435171361	0.0895847771	0.0889322125	0.0878481238	0.0863377711	0.0844084831	0.0	0.0	0.0305459313620986	0.0203076218201374	0.000933053922778	0.0004123995039897	-0.0196479599536161	0.0164399599588733	0.0003860423303389	0.0002702722834493	0.057354150870033	1.5003494979737297e-07	2.2510486160700232e-14	0.0032894986220225	5.499998597620813e-05	-0.000140000014771	1.9600004135905948e-08	3.0249984573830913e-09	-1.38311584407802e-12	1.0802692074207698e-11	1.1669815605014982e-22	1.9130094381396534e-24	-8.37280043881157e-13	2.2343865042825104e-11	4.992483050519818e-22	7.010378718816321e-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
642.9256059367184	-0.1332860944289677	413353.3347690965	0.0177651829681277	750.7898169884315	7.517595261793872	563685.3492935225	56.51423852014568	636.3971115333446	0.2828251198293401	0.0799900484064806	405001.2835679843	640.347479511078	628.8601433683142	1.236127	24.450703	0.0863161015326478	0.0646555690436599	-0.0506207984	-0.0821274969	-0.0070083118	0.0670065408	0.0726001868	-0.0649699962	0.057893201	0.0445173696	-0.0514526078	0.0654991375	0.0525131675	-0.0849525901	0.015030928	0.0081146651	-0.0224584597	-0.0509254754	0.0616467633	0.0023879407	0.0565544606	0.0337748669	-0.0219142658	0.0021014607	0.0722185756	0.086211133	-0.0298220367	0.0103488406	-0.0453183976	-0.014998346	-0.087101846	-0.0146792348	-0.0151096977	0.0093547356	-0.0240024876	0.0964044513	-0.0354981257	0.0488957336	0.0169960738	0.025797916	0.0047537119	0.047405801	0.1040151661	-0.0167799177	-0.0174531812	-0.026351701	-0.0105899907	-0.0535922073	0.0426627993	-0.0761938465	0.0014206119	0.0290853145	-0.067286515	-0.0258214795	0.1200437962	-0.040304131	0.0183943451	-0.034131338	-0.0439322687	0.0508103392	-0.0245269416	0.0286622839	-0.0607666533	0.0286895157	0.1229754595	-0.0074792172	0.0325100332	-0.0306265546	-0.1238846076	-0.0111856877	0.0882905718	-0.016104478	0.0894983966	0.088587695	0.0870767173	0.0849757019	0.0822988853	0.0	0.0	0.0196905232658224	-0.0108554080962762	0.0003877167064818	0.0001178398849366	-0.0820728344984473	-0.0624248745448312	0.0067359501626095	0.0038968649619379	0.0573893443078858	3.519343785280543e-05	1.238578067899278e-09	0.003293536840089	0.0001850004166397	0.0001300004306634	1.6900111972693357e-08	3.4225154156862594e-08	1.2070431765209833e-08	1.207181488105391e-08	1.4572871452243464e-16	1.4569532299858655e-16	0.0001300000057581	0.0001300000065953	1.6900001714798855e-08	1.6900001497106037e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
643.2133442556162	0.2877383188978228	413723.4062284938	0.0827933401621452	745.132344524677	-5.657472463754516	555222.210856842	32.00699467814059	637.9248367530712	1.5277252197265625	2.3339443469885737	406948.0973464325	641.1940477690664	651.7319060673162	1.288898	25.494516	0.1062777157824377	0.0656866958347904	0.0043179514	0.0824884099	-0.0155259677	-0.0306343881	0.0214305262	0.0025509334	0.1129617142	-0.0098855666	0.1009659584	0.031500363	-0.0188112832	-0.0836375254	-0.1280426357	0.0185809307	-0.0499326681	-0.0235999118	-0.0159693816	-0.1585044078	0.0149631	-0.0556012692	0.0568513718	0.0352273734	0.1304812817	0.1014803109	0.0775252512	0.0728172192	0.0335500954	0.0333078639	-0.0833448374	0.1237200019	0.0036008802	0.056575809	-0.0306607178	-0.0503212075	0.0428928716	0.0806429463	-0.1323160254	0.0942963876	-0.05685591	0.0200400501	0.0810577318	0.0613184696	-0.1531995356	-0.0455478323	-0.0048939942	-0.0492493787	-0.0215929473	-0.0861696291	-0.071215514	-0.011712284	0.0067686353	0.0406169209	-0.020909657	0.0365775867	0.005218895	0.0227314119	-0.0587120083	0.0406250927	-0.0648862838	0.027310441	0.0374470759	0.1326764962	-0.0038231402	0.0473153625	-0.0063831966	0.0660499855	0.0162350993	0.0139254681	0.0571406409	0.0717956771	0.0893976544	0.0881863176	0.0861795664	0.0833955012	0.0798592334	0.0	0.0	0.0333369881778509	0.0136464649120284	0.0011113547807701	0.0001862260045952	-0.0223119994375906	0.0597608350608566	0.000497825318903	0.0035713574071709	0.0736591353108693	0.0162697910029835	0.0002647060992807	0.0054256682147449	-1.700000438224876e-05	-0.0002020004210219	4.080417009304457e-08	2.890001489964771e-10	1.55875312657372e-13	-1.2070275889897177e-08	1.4569156005823304e-16	2.429711309603348e-26	9.245579884233903e-13	-0.0001300000048335	1.6900001256720952e-08	8.54807473957506e-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
